TIME,N2O,DO,Q_in,T
2016-10-07 20:15:00,0.020943543,1.9625,25.25,18.3875
2016-10-07 20:30:00,0.020792024,1.913333333,24.4,18.39333333
2016-10-07 20:45:00,0.021073977,2.157142857,24.0,18.4
2016-10-07 21:00:00,0.020793221,2.29375,25.0625,18.3875
2016-10-07 21:15:00,0.020150323,2.02,22.4,18.4
2016-10-07 21:30:00,0.020435171,1.842857143,24.0,18.4
2016-10-07 21:45:00,0.020603017,1.81875,23.8125,18.3125
2016-10-07 22:00:00,0.021691564,1.866666667,21.26666667,18.34666667
2016-10-07 22:15:00,0.022669371,2.035714286,23.07142857,18.35
2016-10-07 22:30:00,0.02397438,2.2625,21.5,18.35625
2016-10-07 22:45:00,0.02258494,2.233333333,22.6,18.38666667
2016-10-07 23:00:00,0.021880427,1.892857143,23.57142857,18.33571429
2016-10-07 23:15:00,0.022879577,1.73125,22.8125,18.30625
2016-10-07 23:30:00,0.025161989,1.8,28.0,18.36
2016-10-07 23:45:00,0.026019329,1.964285714,41.28571429,18.34285714
2016-10-08 00:00:00,0.028563179,1.8375,36.375,18.34375
2016-10-08 00:15:00,0.033300821,1.906666667,36.6,18.32
2016-10-08 00:30:00,0.035800171,2.0,23.07142857,18.3
2016-10-08 00:45:00,0.036844487,2.01875,21.8125,18.3
2016-10-08 01:00:00,0.037170334,2.206666667,20.8,18.3
2016-10-08 01:15:00,0.034424622,2.414285714,17.78571429,18.3
2016-10-08 01:30:00,0.031854768,2.2,15.8125,18.3
2016-10-08 01:45:00,0.029619898,2.14,16.46666667,18.3
2016-10-08 02:00:00,0.02754895,1.907142857,17.92857143,18.3
2016-10-08 02:15:00,0.026996327,1.7625,20.4375,18.31875
2016-10-08 02:30:00,0.027209388,1.873333333,14.2,18.3
2016-10-08 02:45:00,0.027477604,2.171428571,15.57142857,18.3
2016-10-08 03:00:00,0.024660917,2.46875,16.0,18.3
2016-10-08 03:15:00,0.021123544,1.92,15.4,18.3
2016-10-08 03:30:00,0.020483141,1.692857143,15.28571429,18.3
2016-10-08 03:45:00,0.020855897,1.9125,15.5,18.3
2016-10-08 04:00:00,0.019690388,2.346666667,16.26666667,18.3
2016-10-08 04:15:00,0.019364645,2.007142857,21.78571429,18.3
2016-10-08 04:30:00,0.019818684,1.68125,34.625,18.3
2016-10-08 04:45:00,0.0220675,1.506666667,30.53333333,18.3
2016-10-08 05:00:00,0.023730637,1.85,18.5,18.3
2016-10-08 05:15:00,0.023340934,2.28125,15.375,18.3
2016-10-08 05:30:00,0.021214629,2.633333333,14.73333333,18.3
2016-10-08 05:45:00,0.017039774,2.264285714,11.92857143,18.3
2016-10-08 06:00:00,0.015868265,1.8125,14.6875,18.3
2016-10-08 06:15:00,0.015355599,1.8,15.4,18.3
2016-10-08 06:30:00,0.014682987,1.921428571,19.71428571,18.3
2016-10-08 06:45:00,0.014675671,1.94375,29.5625,18.30625
2016-10-08 07:00:00,0.016961727,1.7,29.33333333,18.3
2016-10-08 07:15:00,0.020283994,1.721428571,23.85714286,18.3
2016-10-08 07:30:00,0.022655169,2.0375,9.6875,18.3
2016-10-08 07:45:00,0.019798902,2.8,10.53333333,18.3
2016-10-08 08:00:00,0.013341832,2.671428571,9.785714286,18.3
2016-10-08 08:15:00,0.010061889,1.6375,10.3125,18.2875
2016-10-08 08:30:00,0.010189796,1.393333333,8.866666667,18.26
2016-10-08 08:45:00,0.010249128,2.114285714,10.71428571,18.3
2016-10-08 09:00:00,0.009375143,2.48125,13.6875,18.3
2016-10-08 09:15:00,0.008672656,2.006666667,15.73333333,18.29333333
2016-10-08 09:30:00,0.009498644,1.557142857,15.71428571,18.24285714
2016-10-08 09:45:00,0.011354869,1.79375,17.0625,18.29375
2016-10-08 10:00:00,0.0118664,2.1,22.6,18.26666667
2016-10-08 10:15:00,0.012166795,2.035714286,32.78571429,18.26428571
2016-10-08 10:30:00,0.014270742,1.58125,36.75,18.25
2016-10-08 10:45:00,0.018621969,1.52,24.26666667,18.28666667
2016-10-08 11:00:00,0.023421412,2.028571429,24.07142857,18.28571429
2016-10-08 11:15:00,0.02298168,2.49375,29.875,18.2375
2016-10-08 11:30:00,0.02135617,2.153333333,27.26666667,18.26
2016-10-08 11:45:00,0.021926133,1.778571429,26.07142857,18.3
2016-10-08 12:00:00,0.023143487,1.68125,28.9375,18.2875
2016-10-08 12:15:00,0.025063303,1.906666667,26.86666667,18.3
2016-10-08 12:30:00,0.026125433,2.057142857,32.35714286,18.3
2016-10-08 12:45:00,0.02660031,2.09375,33.75,18.25
2016-10-08 13:00:00,0.02662869,1.926666667,27.73333333,18.28666667
2016-10-08 13:15:00,0.026592022,1.985714286,28.21428571,18.29285714
2016-10-08 13:30:00,0.026718003,1.9375,26.4375,18.3
2016-10-08 13:45:00,0.026126713,2.06,31.53333333,18.3
2016-10-08 14:00:00,0.026915256,2.228571429,37.92857143,18.3
2016-10-08 14:15:00,0.02687352,2.0,38.9375,18.3
2016-10-08 14:30:00,0.026885222,1.886666667,43.4,18.3
2016-10-08 14:45:00,0.031239752,1.735714286,41.78571429,18.3
2016-10-08 15:00:00,0.03750405,1.91875,35.1875,18.30625
2016-10-08 15:15:00,0.043553131,2.006666667,22.6,18.3
2016-10-08 15:30:00,0.047583068,2.107142857,34.0,18.3
2016-10-08 15:45:00,0.050939772,2.1625,29.625,18.3
2016-10-08 16:00:00,0.054231479,2.066666667,26.6,18.3
2016-10-08 16:15:00,0.056610866,2.057142857,24.5,18.3
2016-10-08 16:30:00,0.058224619,2.0125,24.75,18.3
2016-10-08 16:45:00,0.05904719,2.033333333,24.8,18.3
2016-10-08 17:00:00,0.056928527,1.992857143,25.28571429,18.3
2016-10-08 17:15:00,0.055305244,1.975,24.875,18.3
2016-10-08 17:30:00,0.052499934,2.093333333,32.46666667,18.3
2016-10-08 17:45:00,0.048485279,2.078571429,42.5,18.31428571
2016-10-08 18:00:00,0.043855937,1.81875,38.75,18.30625
2016-10-08 18:15:00,0.042817726,1.793333333,25.86666667,18.30666667
2016-10-08 18:30:00,0.04391003,1.935714286,23.85714286,18.3
2016-10-08 18:45:00,0.045725202,2.1,18.625,18.3
2016-10-08 19:00:00,0.043227476,2.2,21.0,18.3
2016-10-08 19:15:00,0.038739215,2.378571429,21.28571429,18.3
2016-10-08 19:30:00,0.034972531,2.1375,22.25,18.3
2016-10-08 19:45:00,0.033614652,1.946666667,23.26666667,18.3
2016-10-08 20:00:00,0.033294843,1.914285714,23.21428571,18.3
2016-10-08 20:15:00,0.03107434,1.8375,22.1875,18.3
2016-10-08 20:30:00,0.03223941,1.84,23.0,18.3
2016-10-08 20:45:00,0.032692062,2.121428571,21.0,18.3
2016-10-08 21:00:00,0.031547965,2.2375,22.3125,18.28125
2016-10-08 21:15:00,0.02868594,2.18,22.46666667,18.26666667
2016-10-08 21:30:00,0.026930285,1.892857143,20.57142857,18.28571429
2016-10-08 21:45:00,0.027690654,1.7125,23.25,18.2875
2016-10-08 22:00:00,0.030135103,1.826666667,20.53333333,18.3
2016-10-08 22:15:00,0.031823267,2.171428571,18.5,18.25
2016-10-08 22:30:00,0.03030223,2.33125,17.25,18.275
2016-10-08 22:45:00,0.026548873,2.26,30.73333333,18.26666667
2016-10-08 23:00:00,0.025517007,1.714285714,36.78571429,18.28571429
2016-10-08 23:15:00,0.029708499,1.40625,36.1875,18.225
2016-10-08 23:30:00,0.036771354,1.633333333,25.86666667,18.22666667
2016-10-08 23:45:00,0.041129179,2.071428571,23.5,18.24285714
2016-10-09 00:00:00,0.038843472,2.4875,19.75,18.2125
2016-10-09 00:15:00,0.032101152,2.5,18.0,18.22666667
2016-10-09 00:30:00,0.026576647,2.357142857,19.78571429,18.22142857
2016-10-09 00:45:00,0.024885717,1.7,20.1875,18.2
2016-10-09 01:00:00,0.028222899,1.506666667,17.73333333,18.2
2016-10-09 01:15:00,0.028711099,2.164285714,16.07142857,18.2
2016-10-09 01:30:00,0.023383643,2.5625,17.25,18.2
2016-10-09 01:45:00,0.019518647,2.02,16.53333333,18.2
2016-10-09 02:00:00,0.019006177,1.757142857,17.0,18.2
2016-10-09 02:15:00,0.019419377,1.8375,16.8125,18.19375
2016-10-09 02:30:00,0.020513936,2.086666667,16.6,18.19333333
2016-10-09 02:45:00,0.019238714,2.257142857,15.92857143,18.2
2016-10-09 03:00:00,0.016955566,2.08125,15.875,18.1875
2016-10-09 03:15:00,0.016355582,2.006666667,15.2,18.18
2016-10-09 03:30:00,0.016025961,1.942857143,16.0,18.2
2016-10-09 03:45:00,0.015923684,1.86875,15.6875,18.15625
2016-10-09 04:00:00,0.015886183,1.826666667,14.0,18.10666667
2016-10-09 04:15:00,0.016190212,2.164285714,11.28571429,18.1
2016-10-09 04:30:00,0.014259164,2.41875,16.5,18.125
2016-10-09 04:45:00,0.012625195,1.953333333,13.53333333,18.1
2016-10-09 05:00:00,0.013636099,1.585714286,15.0,18.1
2016-10-09 05:15:00,0.01557078,1.88125,14.3125,18.1
2016-10-09 05:30:00,0.014814526,2.38,11.86666667,18.09333333
2016-10-09 05:45:00,0.012274489,2.228571429,11.21428571,18.07857143
2016-10-09 06:00:00,0.011047649,1.8875,7.5,18.0875
2016-10-09 06:15:00,0.010515554,1.886666667,7.333333333,18.08
2016-10-09 06:30:00,0.009690867,2.078571429,8.642857143,18.05714286
2016-10-09 06:45:00,0.009255155,2.175,10.8125,18.0375
2016-10-09 07:00:00,0.008680504,2.013333333,6.933333333,18.07333333
2016-10-09 07:15:00,0.008043585,2.078571429,6.785714286,18.07857143
2016-10-09 07:30:00,0.007391344,1.86875,6.875,18.01875
2016-10-09 07:45:00,0.007003443,1.973333333,7.8,18.0
2016-10-09 08:00:00,0.007045406,2.1,7.785714286,18.0
2016-10-09 08:15:00,0.006420567,2.175,8.5625,18.0
2016-10-09 08:30:00,0.006255319,1.8,9.666666667,18.0
2016-10-09 08:45:00,0.007268385,1.742857143,22.21428571,18.0
2016-10-09 09:00:00,0.007912014,1.95625,18.8125,18.0
2016-10-09 09:15:00,0.008729987,2.026666667,10.73333333,18.0
2016-10-09 09:30:00,0.009412498,2.235714286,20.57142857,18.0
2016-10-09 09:45:00,0.009790942,1.93125,32.0,18.0
2016-10-09 10:00:00,0.013359988,1.393333333,17.73333333,18.0
2016-10-09 10:15:00,0.018024635,1.8,15.5,18.0
2016-10-09 10:30:00,0.018523073,2.59375,14.9375,18.0
2016-10-09 10:45:00,0.014899858,2.413333333,17.13333333,18.0
2016-10-09 11:00:00,0.013719848,1.707142857,19.21428571,18.02142857
2016-10-09 11:15:00,0.017235936,1.40625,19.6875,18.00625
2016-10-09 11:30:00,0.021489055,1.86,19.6,18.02666667
2016-10-09 11:45:00,0.022816557,2.242857143,21.0,18.0
2016-10-09 12:00:00,0.021610697,2.31875,21.0,18.03125
2016-10-09 12:15:00,0.021640623,1.826666667,22.6,18.05333333
2016-10-09 12:30:00,0.024112603,1.571428571,27.78571429,18.1
2016-10-09 12:45:00,0.028356935,1.725,30.125,18.10625
2016-10-09 13:00:00,0.032155469,1.993333333,28.66666667,18.10666667
2016-10-09 13:15:00,0.033885455,2.185714286,29.0,18.12857143
2016-10-09 13:30:00,0.035169407,1.99375,28.25,18.11875
2016-10-09 13:45:00,0.037316751,2.013333333,27.6,18.18
2016-10-09 14:00:00,0.038803032,1.928571429,26.42857143,18.19285714
2016-10-09 14:15:00,0.040254984,1.875,21.75,18.19375
2016-10-09 14:30:00,0.041312695,1.973333333,28.26666667,18.19333333
2016-10-09 14:45:00,0.042094769,1.971428571,28.14285714,18.2
2016-10-09 15:00:00,0.041791713,2.05625,28.9375,18.1875
2016-10-09 15:15:00,0.042042719,2.1,27.66666667,18.16666667
2016-10-09 15:30:00,0.042676022,2.014285714,29.57142857,18.2
2016-10-09 15:45:00,0.044093944,2.0125,26.9375,18.2
2016-10-09 16:00:00,0.045922851,1.833333333,24.13333333,18.19333333
2016-10-09 16:15:00,0.048982449,1.942857143,20.92857143,18.19285714
2016-10-09 16:30:00,0.050896244,2.0,25.375,18.15625
2016-10-09 16:45:00,0.051088227,2.166666667,23.93333333,18.17333333
2016-10-09 17:00:00,0.049374233,2.242857143,25.57142857,18.2
2016-10-09 17:15:00,0.047582128,2.05625,26.375,18.125
2016-10-09 17:30:00,0.047700458,1.853333333,25.86666667,18.12
2016-10-09 17:45:00,0.048455281,1.857142857,26.35714286,18.12857143
2016-10-09 18:00:00,0.051109666,1.9125,25.25,18.10625
2016-10-09 18:15:00,0.053914745,2.026666667,26.33333333,18.1
2016-10-09 18:30:00,0.05441138,2.057142857,25.35714286,18.10714286
2016-10-09 18:45:00,0.053709307,2.0375,27.8125,18.09375
2016-10-09 19:00:00,0.052768942,2.04,33.33333333,18.04666667
2016-10-09 19:15:00,0.051299623,2.057142857,44.42857143,18.1
2016-10-09 19:30:00,0.052652922,1.825,80.0625,18.08125
2016-10-09 19:45:00,0.059197108,1.833333333,62.8,18.03333333
2016-10-09 20:00:00,0.073667164,1.935714286,56.07142857,18.0
2016-10-09 20:15:00,0.087215573,1.975,55.0,18.00625
2016-10-09 20:30:00,0.09873317,1.96,82.0,18.0
2016-10-09 20:45:00,0.110219673,1.942857143,73.92857143,17.99285714
2016-10-09 21:00:00,0.11575063,2.0625,62.9375,17.99375
2016-10-09 21:15:00,0.114017562,2.006666667,75.86666667,18.0
2016-10-09 21:30:00,0.102721691,1.95,70.07142857,17.91428571
2016-10-09 21:45:00,0.093335432,1.9625,69.25,17.9
2016-10-09 22:00:00,0.084205646,1.846666667,70.4,17.9
2016-10-09 22:15:00,0.078645211,1.892857143,71.14285714,17.84285714
2016-10-09 22:30:00,0.06965517,1.96875,65.8125,17.8
2016-10-09 22:45:00,0.062449252,2.153333333,68.66666667,17.72
2016-10-09 23:00:00,0.05616809,2.2,65.35714286,17.62857143
2016-10-09 23:15:00,0.049072185,2.08125,51.0625,17.53125
2016-10-09 23:30:00,0.044775374,2.046666667,48.0,17.36
2016-10-09 23:45:00,0.042113261,2.085714286,60.5,17.26428571
2016-10-10 00:00:00,0.038155917,2.15625,64.125,17.125
2016-10-10 00:15:00,0.03527321,2.193333333,58.46666667,17.02
2016-10-10 00:30:00,0.028895488,2.028571429,52.0,16.85
2016-10-10 00:45:00,0.02502263,2.45625,45.125,16.7375
2016-10-10 01:00:00,0.013903062,2.906666667,38.26666667,16.62666667
2016-10-10 01:15:00,0.007427629,2.564285714,51.0,16.51428571
2016-10-10 01:30:00,0.004782311,1.6,48.9375,16.43125
2016-10-10 01:45:00,0.004863197,1.566666667,42.26666667,16.29333333
2016-10-10 02:00:00,0.004782757,2.05,46.0,16.19285714
2016-10-10 02:15:00,0.003647006,2.425,46.4375,16.10625
2016-10-10 02:30:00,0.002753961,2.04,46.73333333,16.02
2016-10-10 02:45:00,0.002964753,1.664285714,52.42857143,15.92142857
2016-10-10 03:00:00,0.003022921,1.8625,60.0625,15.86875
2016-10-10 03:15:00,0.002959234,2.273333333,56.46666667,15.73333333
2016-10-10 03:30:00,0.00263893,2.214285714,61.0,15.68571429
2016-10-10 03:45:00,0.002175006,1.76875,64.75,15.59375
2016-10-10 04:00:00,0.002687473,1.686666667,65.86666667,15.52666667
2016-10-10 04:15:00,0.002977398,2.042857143,63.35714286,15.42857143
2016-10-10 04:30:00,0.002646463,2.25625,60.4375,15.34375
2016-10-10 04:45:00,0.002505428,2.16,60.73333333,15.3
2016-10-10 05:00:00,0.002389837,1.807142857,60.78571429,15.25714286
2016-10-10 05:15:00,0.002634015,1.7625,60.625,15.14375
2016-10-10 05:30:00,0.002653337,2.013333333,58.73333333,15.1
2016-10-10 05:45:00,0.002793959,2.157142857,59.07142857,15.03571429
2016-10-10 06:00:00,0.002686516,2.20625,59.1875,14.98125
2016-10-10 06:15:00,0.002274535,1.926666667,61.13333333,14.92666667
2016-10-10 06:30:00,0.001970737,1.885714286,37.5,14.82142857
2016-10-10 06:45:00,0.001890479,2.04375,48.5625,14.8
2016-10-10 07:00:00,0.001816551,2.053333333,48.46666667,14.71333333
2016-10-10 07:15:00,0.001578033,2.142857143,44.14285714,14.7
2016-10-10 07:30:00,0.001405875,2.0125,45.3125,14.63125
2016-10-10 07:45:00,0.0013892,1.84,45.86666667,14.6
2016-10-10 08:00:00,0.001350899,1.95,44.21428571,14.55
2016-10-10 08:15:00,0.001402967,2.25,48.0,14.5
2016-10-10 08:30:00,0.001199155,2.013333333,44.66666667,14.5
2016-10-10 08:45:00,0.001142877,1.828571429,45.5,14.42142857
2016-10-10 09:00:00,0.001341734,1.83125,44.75,14.4125
2016-10-10 09:15:00,0.00146077,2.166666667,45.33333333,14.4
2016-10-10 09:30:00,0.001325823,2.25,53.57142857,14.37857143
2016-10-10 09:45:00,0.0014189,1.75625,57.5625,14.39375
2016-10-10 10:00:00,0.00177714,1.666666667,58.93333333,14.38
2016-10-10 10:15:00,0.002125781,2.085714286,60.57142857,14.37142857
2016-10-10 10:30:00,0.002230491,2.21875,61.1875,14.31875
2016-10-10 10:45:00,0.001779988,2.053333333,61.13333333,14.3
2016-10-10 11:00:00,0.001952613,1.685714286,61.42857143,14.3
2016-10-10 11:15:00,0.002341599,1.875,61.125,14.3
2016-10-10 11:30:00,0.002588826,2.093333333,60.13333333,14.3
2016-10-10 11:45:00,0.002710047,2.1,59.71428571,14.3
2016-10-10 12:00:00,0.00280508,1.9875,59.6875,14.3
2016-10-10 12:15:00,0.00306755,1.893333333,58.26666667,14.30666667
2016-10-10 12:30:00,0.003583924,1.857142857,47.0,14.32857143
2016-10-10 12:45:00,0.003848377,2.05625,47.75,14.4
2016-10-10 13:00:00,0.00422795,1.96,43.4,14.4
2016-10-10 13:15:00,0.004887515,1.871428571,45.57142857,14.42142857
2016-10-10 13:30:00,0.005711439,2.09375,28.125,14.4875
2016-10-10 13:45:00,0.006244807,2.093333333,27.2,14.5
2016-10-10 14:00:00,0.006383559,2.171428571,35.71428571,14.50714286
2016-10-10 14:15:00,0.006130812,2.125,45.75,14.575
2016-10-10 14:30:00,0.006398666,1.9,51.06666667,14.62666667
2016-10-10 14:45:00,0.007514221,1.742857143,41.07142857,14.65
2016-10-10 15:00:00,0.009976657,1.85625,33.4375,14.7
2016-10-10 15:15:00,0.012458903,2.013333333,26.0,14.7
2016-10-10 15:30:00,0.013741298,2.05,31.64285714,14.72857143
2016-10-10 15:45:00,0.014355099,2.0875,31.375,14.8
2016-10-10 16:00:00,0.015269191,2.026666667,31.26666667,14.80666667
2016-10-10 16:15:00,0.014640425,2.057142857,30.35714286,14.83571429
2016-10-10 16:30:00,0.013574574,2.05,30.25,14.88125
2016-10-10 16:45:00,0.012736611,2.046666667,31.0,14.9
2016-10-10 17:00:00,0.012047751,1.9,28.78571429,14.9
2016-10-10 17:15:00,0.012331752,1.75,30.8125,14.91875
2016-10-10 17:30:00,0.013201429,2.013333333,27.93333333,14.97333333
2016-10-10 17:45:00,0.014406912,1.978571429,25.07142857,15.0
2016-10-10 18:00:00,0.010842288,1.325,26.5625,15.03125
2016-10-10 18:15:00,0.013588807,1.42,22.53333333,15.04
2016-10-10 18:30:00,0.015130791,2.05,21.78571429,15.07857143
2016-10-10 18:45:00,0.012861477,2.3875,28.1875,15.1
2016-10-10 19:00:00,0.010403365,2.146666667,39.0,15.1
2016-10-10 19:15:00,0.010749451,1.9,39.21428571,15.12142857
2016-10-10 19:30:00,0.010429981,1.8875,30.3125,15.14375
2016-10-10 19:45:00,0.010167892,1.793333333,19.2,15.18
2016-10-10 20:00:00,0.010583225,2.028571429,21.14285714,15.2
2016-10-10 20:15:00,0.009914551,2.125,22.5625,15.20625
2016-10-10 20:30:00,0.008706894,2.006666667,22.66666667,15.22
2016-10-10 20:45:00,0.008687929,2.207142857,24.78571429,15.21428571
2016-10-10 21:00:00,0.007287021,2.13125,26.4375,15.26875
2016-10-10 21:15:00,0.006517588,1.953333333,28.0,15.3
2016-10-10 21:30:00,0.006112728,1.842857143,27.92857143,15.3
2016-10-10 21:45:00,0.006022715,1.775,33.75,15.33125
2016-10-10 22:00:00,0.006219217,1.9,31.6,15.4
2016-10-10 22:15:00,0.006387155,1.95,32.21428571,15.4
2016-10-10 22:30:00,0.0066669,1.9,41.375,15.4
2016-10-10 22:45:00,0.006924877,1.966666667,39.4,15.42666667
2016-10-10 23:00:00,0.00724109,1.921428571,38.71428571,15.49285714
2016-10-10 23:15:00,,2.0,41.9375,15.5
2016-10-10 23:30:00,,1.986666667,39.06666667,15.5
2016-10-10 23:45:00,,1.933333333,43.06666667,15.56
2016-10-11 00:00:00,,2.0,46.06666667,15.6
2016-10-11 00:15:00,,1.953333333,55.26666667,15.6
2016-10-11 00:30:00,,1.913333333,54.66666667,15.63333333
2016-10-11 00:45:00,,1.946666667,53.2,15.68666667
2016-10-11 01:00:00,,2.013333333,61.66666667,15.69333333
2016-10-11 01:15:00,,2.0,67.93333333,15.70666667
2016-10-11 01:30:00,,1.926666667,69.86666667,15.78
2016-10-11 01:45:00,,1.886666667,69.0,15.78
2016-10-11 02:00:00,,1.94,65.06666667,15.8
2016-10-11 02:15:00,,1.98,54.73333333,15.80666667
2016-10-11 02:30:00,,2.046666667,37.8,15.87333333
2016-10-11 02:45:00,,2.04,41.26666667,15.9
2016-10-11 03:00:00,,2.033333333,49.0,15.9
2016-10-11 03:15:00,,2.053333333,37.33333333,15.9
2016-10-11 03:30:00,,2.113333333,20.8,15.9
2016-10-11 03:45:00,,2.106666667,21.46666667,15.9
2016-10-11 04:00:00,,2.133333333,16.6,15.9
2016-10-11 04:15:00,,2.32,13.26666667,15.9
2016-10-11 04:30:00,,2.76,13.86666667,15.9
2016-10-11 04:45:00,,2.406666667,14.66666667,15.9
2016-10-11 05:00:00,,1.553333333,15.66666667,15.9
2016-10-11 05:15:00,,1.486666667,14.8,15.9
2016-10-11 05:30:00,,2.173333333,13.53333333,15.9
2016-10-11 05:45:00,,2.473333333,11.2,15.9
2016-10-11 06:00:00,,2.153333333,11.6,15.9
2016-10-11 06:15:00,,1.673333333,12.46666667,15.89333333
2016-10-11 06:30:00,,1.806666667,13.4,15.88
2016-10-11 06:45:00,,2.22,11.33333333,15.86666667
2016-10-11 07:00:00,,2.293333333,10.66666667,15.82666667
2016-10-11 07:15:00,,1.993333333,11.8,15.86
2016-10-11 07:30:00,,1.866666667,16.53333333,15.80666667
2016-10-11 07:45:00,,1.82,38.06666667,15.8
2016-10-11 08:00:00,,1.886666667,36.13333333,15.8
2016-10-11 08:15:00,,1.86,30.86666667,15.8
2016-10-11 08:30:00,,1.926666667,22.6,15.79333333
2016-10-11 08:45:00,,2.173333333,12.13333333,15.76666667
2016-10-11 09:00:00,,2.46,15.0,15.72666667
2016-10-11 09:15:00,,2.1,19.2,15.73333333
2016-10-11 09:30:00,,1.546666667,28.4,15.72666667
2016-10-11 09:45:00,,1.613333333,29.93333333,15.7
2016-10-11 10:00:00,,2.153333333,31.33333333,15.71333333
2016-10-11 10:15:00,,2.346666667,25.2,15.70666667
2016-10-11 10:30:00,,1.96,30.2,15.7
2016-10-11 10:45:00,,1.56,51.8,15.70666667
2016-10-11 11:00:00,,1.773333333,55.2,15.72
2016-10-11 11:15:00,,1.886666667,34.6,15.75333333
2016-10-11 11:30:00,,2.086666667,32.2,15.75333333
2016-10-11 11:45:00,,2.373333333,27.73333333,15.70666667
2016-10-11 12:00:00,,2.14,27.6,15.71333333
2016-10-11 12:15:00,,1.873333333,25.8,15.74
2016-10-11 12:30:00,,1.826666667,26.46666667,15.77333333
2016-10-11 12:45:00,,1.946666667,27.2,15.72
2016-10-11 13:00:00,,2.053333333,26.2,15.8
2016-10-11 13:15:00,,2.213333333,28.13333333,15.8
2016-10-11 13:30:00,,2.013333333,24.73333333,15.8
2016-10-11 13:45:00,,1.813333333,27.0,15.8
2016-10-11 14:00:00,,1.9,40.2,15.84666667
2016-10-11 14:15:00,,1.8,48.13333333,15.89333333
2016-10-11 14:30:00,,1.726666667,43.13333333,15.9
2016-10-11 14:45:00,,1.986666667,34.53333333,15.90666667
2016-10-11 15:00:00,,2.06,28.73333333,15.97333333
2016-10-11 15:15:00,,2.213333333,30.73333333,16.0
2016-10-11 15:30:00,,2.166666667,33.46666667,15.98666667
2016-10-11 15:45:00,,1.96,34.53333333,16.0
2016-10-11 16:00:00,,1.733333333,26.4,16.06666667
2016-10-11 16:15:00,,1.973333333,28.26666667,16.1
2016-10-11 16:30:00,,2.166666667,27.8,16.1
2016-10-11 16:45:00,,2.213333333,25.8,16.09333333
2016-10-11 17:00:00,,2.06,28.73333333,16.1
2016-10-11 17:15:00,,1.82,26.26666667,16.16666667
2016-10-11 17:30:00,,1.866666667,35.46666667,16.19333333
2016-10-11 17:45:00,,1.88,37.66666667,16.19333333
2016-10-11 18:00:00,,1.946666667,26.86666667,16.19333333
2016-10-11 18:15:00,,2.1,22.4,16.19333333
2016-10-11 18:30:00,,2.266666667,19.86666667,16.19333333
2016-10-11 18:45:00,,2.206666667,21.4,16.2
2016-10-11 19:00:00,,1.98,20.66666667,16.2
2016-10-11 19:15:00,,2.113333333,21.86666667,16.2
2016-10-11 19:30:00,,1.913333333,21.93333333,16.2
2016-10-11 19:45:00,,1.813333333,23.4,16.2
2016-10-11 20:00:00,,1.946666667,28.73333333,16.2
2016-10-11 20:15:00,,1.913333333,28.13333333,16.2
2016-10-11 20:30:00,,2.02,23.33333333,16.2
2016-10-11 20:45:00,,2.04,20.86666667,16.21333333
2016-10-11 21:00:00,,2.113333333,22.0,16.27333333
2016-10-11 21:15:00,,2.133333333,36.13333333,16.3
2016-10-11 21:30:00,,1.78,40.06666667,16.23333333
2016-10-11 21:45:00,,1.593333333,38.93333333,16.28
2016-10-11 22:00:00,,1.84,25.33333333,16.3
2016-10-11 22:15:00,,2.146666667,22.2,16.3
2016-10-11 22:30:00,,2.333333333,20.06666667,16.3
2016-10-11 22:45:00,,2.326666667,21.93333333,16.3
2016-10-11 23:00:00,,2.073333333,22.93333333,16.30666667
2016-10-11 23:15:00,,1.653333333,23.46666667,16.32
2016-10-11 23:30:00,,1.746666667,23.53333333,16.3
2016-10-11 23:45:00,,2.213333333,20.6,16.31333333
2016-10-12 00:00:00,,2.246666667,21.93333333,16.31333333
2016-10-12 00:15:00,,1.96,20.06666667,16.31333333
2016-10-12 00:30:00,,1.92,18.66666667,16.32
2016-10-12 00:45:00,,2.08,21.26666667,16.32
2016-10-12 01:00:00,,2.113333333,19.6,16.32666667
2016-10-12 01:15:00,,2.1,16.2,16.3
2016-10-12 01:30:00,,1.94,17.0,16.3
2016-10-12 01:45:00,,1.853333333,17.33333333,16.32666667
2016-10-12 02:00:00,,1.993333333,17.8,16.32666667
2016-10-12 02:15:00,,2.26,17.4,16.32
2016-10-12 02:30:00,,2.033333333,15.66666667,16.36
2016-10-12 02:45:00,,1.753333333,13.53333333,16.4
2016-10-12 03:00:00,,1.953333333,16.4,16.39333333
2016-10-12 03:15:00,,2.2,16.2,16.4
2016-10-12 03:30:00,,2.193333333,16.13333333,16.35333333
2016-10-12 03:45:00,,1.966666667,15.86666667,16.39333333
2016-10-12 04:00:00,,1.62,15.2,16.39333333
2016-10-12 04:15:00,,1.953333333,15.13333333,16.39333333
2016-10-12 04:30:00,,2.373333333,15.13333333,16.4
2016-10-12 04:45:00,,2.093333333,13.93333333,16.4
2016-10-12 05:00:00,,1.8,12.66666667,16.4
2016-10-12 05:15:00,,1.906666667,27.13333333,16.4
2016-10-12 05:30:00,,1.74,31.0,16.4
2016-10-12 05:45:00,,1.62,31.26666667,16.39333333
2016-10-12 06:00:00,,1.98,33.2,16.39333333
2016-10-12 06:15:00,,2.033333333,27.0,16.38666667
2016-10-12 06:30:00,,2.04,24.66666667,16.4
2016-10-12 06:45:00,,1.966666667,23.86666667,16.4
